timestamp,P_bars,P1_bars,P2_bars,P3_bars,LFP,P1_vol,P2_vol,P3_vol,LFP_vol
2011-08-18,,,,,,,,,
2011-08-19,,,,,,,,,
2011-08-20,,,,,,,,,
2011-08-21,,,,,,,,,
2011-08-22,,,,,,,,,
2011-08-23,,,,,,,,,
2011-08-24,,,,,,,,,
2011-08-25,,,,,,,,,
2011-08-26,,,,,,,,,
2011-08-27,,,,,,,,,
2011-08-28,,,,,,,,,
2011-08-29,,,,,,,,,
2011-08-30,,,,,,,,,
2011-08-31,,,,,,,,,
2011-09-01,,,,,,,,,
2011-09-02,,,,,,,,,
2011-09-03,,,,,,,,,
2011-09-04,,,,,,,,,
2011-09-05,,,,,,,,,
2011-09-06,,,,,,,,,
2011-09-07,,,,,,,,,
2011-09-08,,,,,,,,,
2011-09-09,,,,,,,,,
2011-09-10,,,,,,,,,
2011-09-11,,,,,,,,,
2011-09-12,,,,,,,,,
2011-09-13,,,,,,,,,
2011-09-14,,,,,,,,,
2011-09-15,,,,,,,,,
2011-09-16,,,,,,,,,
2011-09-17,,,,,,,,,
2011-09-18,,,,,,,,,
2011-09-19,,,,,,,,,
2011-09-20,,,,,,,,,
2011-09-21,,,,,,,,,
2011-09-22,,,,,,,,,
2011-09-23,,,,,,,,,
2011-09-24,,,,,,,,,
2011-09-25,,,,,,,,,
2011-09-26,,,,,,,,,
2011-09-27,,,,,,,,,
2011-09-28,,,,,,,,,
2011-09-29,,,,,,,,,
2011-09-30,,,,,,,,,
2011-10-01,,,,,,,,,
2011-10-02,,,,,,,,,
2011-10-03,,,,,,,,,
2011-10-04,,,,,,,,,
2011-10-05,,,,,,,,,
2011-10-06,,,,,,,,,
2011-10-07,,,,,,,,,
2011-10-08,,,,,,,,,
2011-10-09,,,,,,,,,
2011-10-10,,,,,,,,,
2011-10-11,,,,,,,,,
2011-10-12,,,,,,,,,
2011-10-13,,,,,,,,,
2011-10-14,,,,,,,,,
2011-10-15,,,,,,,,,
2011-10-16,,,,,,,,,
2011-10-17,,,,,,,,,
2011-10-18,,,,,,,,,
2011-10-19,,,,,,,,,
2011-10-20,,,,,,,,,
2011-10-21,,,,,,,,,
2011-10-22,,,,,,,,,
2011-10-23,,,,,,,,,
2011-10-24,,,,,,,,,
2011-10-25,,,,,,,,,
2011-10-26,,,,,,,,,
2011-10-27,,,,,,,,,
2011-10-28,,,,,,,,,
2011-10-29,,,,,,,,,
2011-10-30,,,,,,,,,
2011-10-31,,,,,,,,,
2011-11-01,,,,,,,,,
2011-11-02,,,,,,,,,
2011-11-03,,,,,,,,,
2011-11-04,,,,,,,,,
2011-11-05,,,,,,,,,
2011-11-06,,,,,,,,,
2011-11-07,,,,,,,,,
2011-11-08,,,,,,,,,
2011-11-09,,,,,,,,,
2011-11-10,,,,,,,,,
2011-11-11,,,,,,,,,
2011-11-12,,,,,,,,,
2011-11-13,,,,,,,,,
2011-11-14,,,,,,,,,
2011-11-15,,,,,,,,,
2011-11-16,,,,,,,,,
2011-11-17,,,,,,,,,
2011-11-18,,,,,,,,,
2011-11-19,,,,,,,,,
2011-11-20,,,,,,,,,
2011-11-21,,,,,,,,,
2011-11-22,,,,,,,,,
2011-11-23,,,,,,,,,
2011-11-24,,,,,,,,,
2011-11-25,,,,,,,,,
2011-11-26,,,,,,,,,
2011-11-27,,,,,,,,,
2011-11-28,,,,,,,,,
2011-11-29,,,,,,,,,
2011-11-30,,,,,,,,,
2011-12-01,,,,,,,,,
2011-12-02,,,,,,,,,
2011-12-03,,,,,,,,,
2011-12-04,,,,,,,,,
2011-12-05,,,,,,,,,
2011-12-06,,,,,,,,,
2011-12-07,,,,,,,,,
2011-12-08,,,,,,,,,
2011-12-09,,,,,,,,,
2011-12-10,,,,,,,,,
2011-12-11,,,,,,,,,
2011-12-12,,,,,,,,,
2011-12-13,,,,,,,,,
2011-12-14,,,,,,,,,
2011-12-15,,,,,,,,,
2011-12-16,,,,,,,,,
2011-12-17,,,,,,,,,
2011-12-18,,,,,,,,,
2011-12-19,,,,,,,,,
2011-12-20,,,,,,,,,
2011-12-21,,,,,,,,,
2011-12-22,,,,,,,,,
2011-12-23,,,,,,,,,
2011-12-24,,,,,,,,,
2011-12-25,,,,,,,,,
2011-12-26,,,,,,,,,
2011-12-27,,,,,,,,,
2011-12-28,,,,,,,,,
2011-12-29,,,,,,,,,
2011-12-30,,,,,,,,,
2011-12-31,,,,,,,,,
2012-01-01,,,,,,,,,
2012-01-02,,,,,,,,,
2012-01-03,,,,,,,,,
2012-01-04,,,,,,,,,
2012-01-05,,,,,,,,,
2012-01-06,,,,,,,,,
2012-01-07,,,,,,,,,
2012-01-08,,,,,,,,,
2012-01-09,,,,,,,,,
2012-01-10,,,,,,,,,
2012-01-11,,,,,,,,,
2012-01-12,,,,,,,,,
2012-01-13,,,,,,,,,
2012-01-14,,,,,,,,,
2012-01-15,,,,,,,,,
2012-01-16,,,,,,,,,
2012-01-17,,,,,,,,,
2012-01-18,,,,,,,,,
2012-01-19,,,,,,,,,
2012-01-20,,,,,,,,,
2012-01-21,,,,,,,,,
2012-01-22,,,,,,,,,
2012-01-23,,,,,,,,,
2012-01-24,,,,,,,,,
2012-01-25,,,,,,,,,
2012-01-26,,,,,,,,,
2012-01-27,,,,,,,,,
2012-01-28,,,,,,,,,
2012-01-29,,,,,,,,,
2012-01-30,,,,,,,,,
2012-01-31,,,,,,,,,
2012-02-01,,,,,,,,,
2012-02-02,,,,,,,,,
2012-02-03,,,,,,,,,
2012-02-04,,,,,,,,,
2012-02-05,,,,,,,,,
2012-02-06,,,,,,,,,
2012-02-07,,,,,,,,,
2012-02-08,,,,,,,,,
2012-02-09,,,,,,,,,
2012-02-10,,,,,,,,,
2012-02-11,,,,,,,,,
2012-02-12,,,,,,,,,
2012-02-13,,,,,,,,,
2012-02-14,,,,,,,,,
2012-02-15,,,,,,,,,
2012-02-16,,,,,,,,,
2012-02-17,,,,,,,,,
2012-02-18,,,,,,,,,
2012-02-19,,,,,,,,,
2012-02-20,,,,,,,,,
2012-02-21,,,,,,,,,
2012-02-22,,,,,,,,,
2012-02-23,,,,,,,,,
2012-02-24,,,,,,,,,
2012-02-25,,,,,,,,,
2012-02-26,,,,,,,,,
2012-02-27,,,,,,,,,
2012-02-28,,,,,,,,,
2012-02-29,,,,,,,,,
2012-03-01,,,,,,,,,
2012-03-02,,,,,,,,,
2012-03-03,,,,,,,,,
2012-03-04,,,,,,,,,
2012-03-05,,,,,,,,,
2012-03-06,,,,,,,,,
2012-03-07,,,,,,,,,
2012-03-08,,,,,,,,,
2012-03-09,,,,,,,,,
2012-03-10,,,,,,,,,
2012-03-11,,,,,,,,,
2012-03-12,,,,,,,,,
2012-03-13,,,,,,,,,
2012-03-14,,,,,,,,,
2012-03-15,,,,,,,,,
2012-03-16,,,,,,,,,
2012-03-17,,,,,,,,,
2012-03-18,,,,,,,,,
2012-03-19,,,,,,,,,
2012-03-20,,,,,,,,,
2012-03-21,,,,,,,,,
2012-03-22,,,,,,,,,
2012-03-23,,,,,,,,,
2012-03-24,,,,,,,,,
2012-03-25,,,,,,,,,
2012-03-26,,,,,,,,,
2012-03-27,,,,,,,,,
2012-03-28,,,,,,,,,
2012-03-29,,,,,,,,,
2012-03-30,,,,,,,,,
2012-03-31,,,,,,,,,
2012-04-01,,,,,,,,,
2012-04-02,,,,,,,,,
2012-04-03,,,,,,,,,
2012-04-04,,,,,,,,,
2012-04-05,,,,,,,,,
2012-04-06,,,,,,,,,
2012-04-07,,,,,,,,,
2012-04-08,,,,,,,,,
2012-04-09,,,,,,,,,
2012-04-10,,,,,,,,,
2012-04-11,,,,,,,,,
2012-04-12,,,,,,,,,
2012-04-13,,,,,,,,,
2012-04-14,,,,,,,,,
2012-04-15,,,,,,,,,
2012-04-16,,,,,,,,,
2012-04-17,,,,,,,,,
2012-04-18,,,,,,,,,
2012-04-19,,,,,,,,,
2012-04-20,,,,,,,,,
2012-04-21,,,,,,,,,
2012-04-22,,,,,,,,,
2012-04-23,,,,,,,,,
2012-04-24,,,,,,,,,
2012-04-25,,,,,,,,,
2012-04-26,,,,,,,,,
2012-04-27,,,,,,,,,
2012-04-28,,,,,,,,,
2012-04-29,,,,,,,,,
